source,target
632,655
649,655
337,657
393,658
495,661
401,662
554,662
401,665
427,665
168,666
462,667
386,668
577,668
241,671
198,674
384,675
641,675
74,676
101,676
33,679
42,683
422,685
147,686
19,687
562,690
303,693
305,693
482,694
655,695
509,697
118,698
638,698
172,700
521,702
88,705
200,706
163,708
174,711
67,715
189,715
302,718
106,721
495,723
594,723
107,726
555,726
79,727
174,727
308,727
56,731
595,731
441,732
632,732
617,733
551,734
485,736
369,738
582,739
357,745
370,746
106,751
176,752
154,753
286,753
370,753
505,753
199,754
319,754
547,754
27,755
314,755
186,756
60,757
449,757
392,758
216,761
689,761
54,765
230,768
566,768
438,769
25,772
392,772
527,772
559,772
688,772
756,774
17,775
179,775
557,776
86,777
500,779
737,779
194,780
688,780
59,785
247,787
208,789
525,789
535,789
786,789
87,790
222,790
486,790
291,793
521,794
392,795
608,796
755,798
111,803
433,803
432,804
631,805
340,808
428,808
621,808
683,809
31,810
217,814
328,815
503,815
664,815
440,816
81,819
286,820
613,821
282,822
629,822
110,824
244,825
343,825
515,828
228,829
77,832
278,832
356,832
40,833
113,837
685,838
507,839
317,840
218,841
332,841
777,841
120,842
201,842
246,843
696,845
14,846
772,846
190,847
424,848
489,848
714,849
67,850
373,850
717,850
78,851
619,851
37,853
322,853
781,853
24,854
561,856
758,856
54,859
328,859
63,861
297,862
466,864
582,865
180,866
333,866
30,867
720,868
222,869
803,870
214,871
241,871
272,873
640,877
67,878
284,878
218,879
318,879
786,880
80,882
855,882
327,886
332,887
330,888
141,889
276,889
459,890
831,891
67,893
591,893
746,893
29,894
36,894
257,894
792,894
654,898
510,899
176,900
422,900
154,901
862,901
804,902
684,903
694,903
635,904
785,907
610,908
683,908
345,909
780,912
855,912
105,915
669,918
751,920
803,920
894,920
552,921
149,922
698,922
798,922
836,924
661,925
779,927
60,928
582,930
653,931
358,932
322,933
811,933
446,934
540,934
541,936
165,937
351,937
495,940
565,941
401,942
462,942
531,942
755,942
861,942
667,943
919,943
567,944
712,944
696,946
534,947
812,947
668,948
114,949
94,951
318,952
565,953
821,955
115,956
127,957
480,957
840,957
569,959
385,960
533,960
902,960
149,961
190,961
627,961
209,962
446,963
898,965
902,965
301,966
622,967
702,968
150,969
383,970
938,970
35,971
268,971
921,971
467,973
638,973
682,973
843,973
849,973
540,976
541,976
721,977
812,977
834,977
844,978
957,978
828,984
638,986
635,988
653,988
84,989
292,989
623,990
160,991
596,991
721,991
790,991
827,993
474,994
66,995
78,995
79,995
314,995
754,995
756,996
922,996
208,997
451,1000
516,1000
699,1000
252,1002
893,1002
173,1004
243,1004
531,1004
669,1004
767,1005
796,1005
107,1007
260,1007
811,1008
475,1009
816,1009
551,1010
828,1012
48,1013
165,1013
181,1013
328,1013
891,1013
691,1014
713,1015
912,1015
143,1016
276,1016
504,1016
980,1016
123,1017
696,1017
740,1017
968,1017
312,1018
658,1019
939,1019
1017,1021
540,1022
636,1022
692,1022
793,1022
191,1023
645,1023
706,1024
623,1025
264,1026
329,1026
120,1027
1005,1027
309,1028
503,1028
159,1030
179,1030
403,1030
726,1030
65,1032
286,1032
609,1032
1032,1033
859,1034
988,1037
127,1038
62,1039
65,1040
303,1040
424,1041
991,1041
309,1042
714,1042
21,1048
205,1048
737,1051
311,1055
730,1055
520,1056
329,1057
469,1057
1000,1058
250,1060
338,1061
384,1062
461,1062
509,1062
838,1062
840,1062
478,1065
847,1065
1041,1065
109,1066
421,1066
895,1067
35,1069
320,1069
456,1069
718,1069
8,1071
713,1071
57,1072
875,1075
266,1076
561,1077
563,1077
784,1077
252,1078
354,1078
171,1079
569,1079
212,1081
829,1081
878,1082
327,1083
700,1083
82,1084
394,1084
219,1086
439,1086
752,1086
320,1087
956,1087
239,1089
786,1089
968,1089
1028,1090
481,1091
307,1092
521,1092
707,1092
0,1093
126,1093
208,1093
839,1093
489,1094
772,1094
1036,1094
539,1095
583,1095
875,1095
283,1097
835,1097
1090,1097
3,1098
480,1098
791,1098
811,1098
1022,1098
871,1099
348,1100
384,1101
743,1103
851,1105
360,1106
535,1106
647,1106
799,1106
261,1107
274,1107
394,1107
49,1108
744,1108
71,1110
186,1110
365,1111
862,1112
298,1113
558,1114
961,1114
831,1115
65,1117
1094,1117
256,1118
311,1118
618,1118
737,1122
202,1123
399,1123
573,1124
169,1126
551,1127
22,1129
843,1129
0,1131
421,1131
979,1131
1121,1131
75,1132
1043,1132
1091,1132
174,1133
284,1133
458,1133
735,1133
50,1135
561,1136
601,1138
862,1138
833,1139
641,1140
57,1141
643,1141
572,1142
734,1142
803,1142
547,1143
748,1143
286,1144
1110,1144
36,1145
19,1146
721,1148
958,1150
321,1151
33,1152
162,1152
618,1152
861,1152
692,1153
983,1153
248,1154
348,1154
1037,1154
760,1155
147,1156
596,1156
1012,1159
1086,1160
642,1161
685,1161
70,1163
328,1163
376,1163
388,1163
894,1163
766,1164
1127,1164
881,1165
57,1166
204,1167
28,1168
981,1168
1162,1168
670,1170
835,1170
1143,1170
112,1171
387,1171
580,1171
916,1171
92,1172
1143,1172
1171,1172
394,1173
741,1174
5,1175
570,1175
948,1175
279,1178
320,1178
793,1178
258,1180
618,1180
741,1180
422,1181
862,1181
90,1182
426,1183
294,1184
432,1184
716,1184
1019,1184
1097,1184
872,1185
103,1186
536,1186
548,1187
883,1187
502,1188
776,1188
1045,1189
101,1190
14,1191
1135,1192
160,1193
501,1193
893,1193
400,1196
453,1196
58,1199
991,1201
57,1202
275,1203
1029,1203
724,1204
744,1204
844,1204
925,1204
251,1205
329,1205
1095,1205
40,1206
259,1206
1108,1206
213,1207
622,1207
308,1208
949,1208
455,1209
564,1209
770,1209
989,1209
13,1210
444,1211
902,1211
1029,1211
6,1212
271,1212
640,1212
1042,1212
175,1214
1176,1214
64,1217
568,1217
809,1217
372,1218
438,1219
1001,1219
1171,1219
1202,1219
230,1221
960,1221
1079,1223
1180,1223
578,1225
181,1226
701,1226
942,1226
117,1227
849,1227
186,1228
520,1229
1030,1229
259,1231
508,1231
572,1231
515,1232
911,1232
29,1233
76,1233
309,1233
365,1235
835,1235
458,1237
821,1237
254,1238
521,1239
396,1240
838,1240
167,1241
142,1242
299,1242
376,1242
1043,1242
1126,1242
583,1243
875,1243
280,1246
66,1247
71,1247
943,1248
1062,1250
19,1252
353,1253
604,1253
746,1254
350,1256
761,1257
478,1258
39,1259
105,1259
863,1259
292,1260
671,1261
471,1263
712,1263
1096,1263
130,1264
322,1264
907,1264
939,1264
61,1265
799,1265
899,1265
727,1266
1031,1266
1064,1266
819,1267
20,1268
451,1268
1078,1269
1234,1270
1093,1271
880,1272
432,1273
140,1275
342,1275
1096,1276
1165,1277
352,1278
694,1278
296,1279
1275,1280
210,1281
670,1281
1064,1281
1154,1281
224,1282
1143,1282
158,1283
1059,1283
239,1284
461,1284
553,1284
974,1286
1102,1286
1196,1286
528,1287
1082,1287
1236,1288
630,1289
785,1289
801,1289
1038,1289
1054,1289
1150,1289
200,1290
326,1290
770,1290
14,1291
61,1291
596,1291
823,1291
45,1292
188,1292
768,1292
1152,1293
1287,1293
776,1294
458,1300
390,1304
914,1305
747,1306
844,1306
191,1307
359,1307
477,1307
156,1309
1129,1309
318,1310
1072,1310
416,1311
835,1311
1156,1312
424,1314
711,1314
188,1315
716,1316
877,1316
1259,1319
1273,1319
723,1320
80,1321
1142,1321
882,1322
1115,1322
1200,1322
79,1323
322,1323
382,1323
445,1324
813,1324
891,1324
73,1325
364,1325
754,1326
158,1327
861,1327
955,1328
1132,1328
969,1329
1075,1329
624,1331
1067,1331
533,1332
552,1332
1211,1333
135,1334
1113,1334
256,1335
409,1335
1031,1335
238,1336
202,1337
451,1337
555,1337
732,1337
623,1338
904,1338
35,1341
1096,1341
805,1342
551,1343
646,1343
1027,1343
1126,1343
564,1344
1016,1344
1316,1344
801,1345
810,1345
949,1345
954,1345
1174,1345
176,1346
1098,1346
916,1347
639,1348
991,1348
1252,1348
349,1349
453,1350
1234,1350
18,1351
48,1351
635,1351
124,1352
533,1352
1215,1353
318,1354
750,1354
224,1356
296,1356
758,1358
877,1359
1149,1359
167,1361
943,1361
1092,1361
66,1362
912,1362
1295,1362
116,1363
1289,1363
246,1364
215,1367
1283,1368
1284,1368
717,1369
758,1369
1133,1369
1172,1369
363,1370
522,1370
384,1371
522,1373
549,1373
1208,1373
482,1374
835,1375
571,1376
1158,1376
20,1377
1108,1377
1163,1377
151,1378
1314,1378
536,1379
570,1379
858,1379
1022,1379
717,1381
43,1382
388,1382
986,1382
1045,1382
1097,1382
874,1383
948,1383
9,1384
21,1385
640,1385
221,1387
822,1387
896,1387
1066,1388
600,1391
493,1392
603,1392
694,1392
221,1393
646,1394
741,1394
511,1395
837,1395
946,1395
103,1398
565,1398
984,1398
745,1399
1286,1399
219,1400
611,1400
1010,1400
1195,1400
131,1401
540,1403
1047,1403
1073,1404
643,1406
748,1408
441,1409
515,1409
389,1410
633,1410
150,1411
67,1412
642,1414
184,1415
1182,1416
1286,1416
76,1417
267,1418
435,1418
529,1418
792,1418
383,1420
473,1420
560,1421
1173,1421
1265,1421
859,1422
429,1423
377,1424
1021,1424
460,1425
1081,1425
822,1426
348,1427
909,1428
237,1429
1046,1429
822,1430
1155,1430
1239,1430
528,1431
941,1432
973,1432
1328,1432
98,1433
404,1433
734,1433
413,1434
789,1434
634,1435
775,1435
1084,1435
1280,1435
957,1436
966,1436
347,1437
619,1437
897,1437
593,1438
1430,1438
834,1440
488,1441
104,1442
709,1442
1333,1443
799,1444
358,1445
313,1446
1248,1446
852,1447
1151,1447
1391,1447
1216,1448
97,1449
1069,1450
109,1451
749,1451
221,1452
704,1453
1270,1453
1293,1453
1309,1453
61,1454
828,1454
884,1454
930,1454
177,1455
781,1456
406,1457
500,1457
379,1458
207,1459
441,1459
140,1461
449,1461
80,1462
1096,1462
1118,1462
1293,1463
174,1464
1017,1464
904,1465
615,1466
628,1466
204,1467
512,1467
983,1467
1067,1467
1189,1467
704,1468
787,1469
681,1470
982,1470
1217,1470
649,1471
1461,1471
123,1473
21,1475
33,1475
686,1475
54,1476
171,1476
1280,1477
1459,1477
487,1478
300,1479
494,1479
1047,1479
801,1481
1186,1481
482,1482
548,1482
721,1483
1346,1483
1398,1483
157,1484
9,1485
29,1485
261,1485
989,1485
327,1487
692,1487
1173,1488
196,1490
401,1490
790,1490
235,1491
614,1491
1024,1491
430,1492
1044,1493
933,1494
581,1495
91,1497
191,1497
1395,1497
488,1499
1238,1499
888,1500
958,1500
1172,1501
291,1502
889,1502
667,1503
141,1504
272,1504
381,1504
241,1505
213,1506
760,1507
873,1507
913,1507
982,1507
283,1508
153,1509
1462,1509
460,1511
587,1511
708,1511
962,1513
1216,1513
440,1514
215,1515
690,1515
1004,1515
307,1516
54,1517
1075,1517
1286,1517
8,1518
191,1518
752,1518
1421,1518
323,1519
710,1519
900,1519
1319,1519
979,1520
1259,1520
165,1521
1489,1521
1211,1522
565,1523
716,1523
1095,1523
1366,1523
98,1524
196,1524
559,1524
1099,1524
1466,1524
813,1525
281,1526
354,1526
739,1526
791,1526
1123,1526
729,1527
1211,1527
516,1528
1472,1528
972,1530
1268,1530
1179,1531
1289,1531
542,1533
732,1533
1170,1533
1208,1534
77,1535
852,1535
1140,1535
1348,1535
86,1536
289,1536
761,1536
646,1538
897,1538
810,1539
65,1540
155,1540
1125,1540
1462,1540
61,1541
1430,1541
1448,1541
1520,1541
198,1542
522,1542
1519,1542
964,1543
642,1545
1267,1546
1384,1546
583,1547
858,1547
1064,1547
1124,1547
1268,1547
811,1548
1312,1548
774,1550
1446,1550
282,1551
754,1551
976,1551
1254,1551
1385,1553
418,1554
912,1554
954,1555
1283,1555
121,1559
1081,1559
743,1560
1400,1560
1063,1561
915,1562
395,1563
455,1563
610,1565
1173,1565
302,1566
39,1567
710,1567
1300,1567
20,1568
229,1568
324,1568
1268,1568
492,1569
594,1569
954,1569
209,1570
727,1570
1345,1570
1435,1570
1525,1570
492,1571
658,1571
1274,1571
129,1572
214,1572
216,1572
321,1572
374,1573
551,1573
611,1573
294,1574
47,1575
70,1576
744,1577
937,1577
1501,1577
1342,1578
443,1580
714,1580
857,1580
1326,1580
270,1582
1467,1582
1018,1584
1333,1584
1480,1584
448,1585
933,1585
955,1585
717,1586
831,1586
1259,1586
465,1587
156,1588
583,1588
783,1588
985,1588
502,1589
1173,1589
1300,1589
1442,1589
379,1590
165,1591
1099,1591
1435,1591
286,1592
1395,1592
56,1593
565,1593
76,1595
767,1595
1239,1595
721,1596
849,1596
1260,1596
484,1597
539,1597
1060,1597
694,1598
727,1598
1238,1598
1381,1598
439,1599
779,1599
1127,1599
666,1600
878,1600
225,1601
693,1601
1070,1604
301,1605
608,1605
1473,1605
1506,1605
1169,1606
1538,1607
1370,1608
148,1609
907,1609
1180,1610
212,1611
1278,1611
2,1612
969,1612
675,1613
46,1614
590,1614
930,1614
1381,1616
932,1618
275,1619
319,1619
574,1619
390,1620
897,1620
1280,1620
204,1621
41,1622
78,1622
315,1622
1437,1622
1046,1623
835,1624
1036,1624
186,1626
522,1626
599,1626
749,1626
777,1626
1217,1627
1534,1627
1244,1628
1334,1628
1416,1628
342,1629
974,1629
18,1630
42,1630
159,1630
878,1630
288,1631
1051,1631
1287,1631
604,1632
1499,1632
426,1633
823,1633
1018,1633
1603,1633
630,1634
1458,1634
1550,1634
93,1636
721,1636
801,1636
1267,1636
35,1637
221,1637
578,1638
632,1638
820,1638
1134,1639
278,1640
375,1640
530,1640
1303,1640
1451,1640
310,1641
648,1641
1143,1641
578,1642
699,1643
1423,1644
128,1645
169,1645
89,1646
701,1646
1162,1646
141,1648
1340,1648
1538,1648
809,1649
1094,1649
1644,1649
296,1650
305,1650
269,1651
1465,1651
1251,1652
1601,1652
134,1653
1002,1653
1219,1653
1265,1653
714,1654
605,1655
452,1656
792,1656
455,1657
857,1657
1120,1657
27,1658
296,1658
340,1661
1509,1661
1600,1661
1008,1662
1196,1662
455,1664
1526,1664
634,1665
1211,1666
1488,1666
582,1667
1204,1668
634,1669
1301,1669
1431,1672
108,1673
1274,1673
1580,1673
1366,1674
1641,1674
129,1675
952,1675
448,1677
1461,1677
537,1679
804,1679
670,1680
1308,1680
309,1681
884,1681
1058,1681
1630,1682
683,1683
986,1683
926,1685
41,1686
216,1686
1126,1686
1244,1686
1283,1686
651,1687
1330,1687
166,1688
689,1688
1423,1688
1426,1688
954,1689
1218,1689
458,1690
540,1690
631,1690
1304,1690
1417,1690
797,1691
123,1693
542,1693
685,1693
734,1693
620,1694
819,1694
261,1695
986,1695
385,1696
457,1696
909,1696
963,1696
382,1697
397,1697
1317,1697
1517,1697
1013,1698
1202,1699
179,1700
1457,1700
908,1701
125,1702
1002,1702
1082,1702
120,1703
1315,1703
1079,1704
1513,1704
200,1705
1452,1706
848,1707
1154,1707
1260,1707
1312,1707
1625,1707
677,1708
945,1708
1561,1708
262,1711
281,1711
338,1711
1473,1711
714,1712
1090,1712
297,1715
570,1715
985,1715
1397,1715
1565,1715
486,1716
698,1716
63,1717
357,1717
549,1717
927,1717
327,1718
420,1718
937,1718
472,1719
1294,1719
1334,1719
678,1721
1579,1721
1241,1722
127,1723
397,1723
1432,1723
375,1724
431,1724
351,1725
1418,1727
531,1728
780,1728
1120,1728
579,1729
857,1730
1030,1730
1251,1730
1281,1730
1516,1730
284,1732
1168,1732
1382,1732
727,1733
935,1733
1050,1733
1018,1735
166,1736
573,1736
945,1736
319,1737
1104,1737
1668,1737
1374,1738
1387,1738
935,1739
299,1740
1724,1740
101,1742
764,1742
336,1743
1050,1743
1333,1743
1496,1743
1698,1743
304,1744
716,1745
1005,1745
49,1747
493,1748
1014,1748
1100,1748
291,1749
1522,1749
103,1751
973,1751
1355,1751
971,1752
1473,1752
115,1753
766,1754
1619,1754
287,1755
624,1755
731,1755
1610,1755
848,1756
356,1757
1242,1757
66,1758
164,1758
576,1758
920,1758
463,1759
735,1759
389,1760
953,1760
1266,1760
1437,1760
646,1761
1114,1761
685,1762
491,1763
553,1764
785,1764
1003,1764
1447,1764
1095,1766
79,1767
1142,1767
1236,1767
1304,1767
1721,1767
1664,1768
157,1769
900,1769
1439,1769
1487,1769
399,1770
476,1770
972,1770
1381,1770
1610,1770
1743,1771
24,1772
667,1772
994,1772
1030,1772
1295,1772
1507,1772
237,1773
575,1773
840,1773
544,1774
700,1774
975,1774
1244,1774
1248,1774
1696,1774
605,1775
798,1775
1225,1775
1566,1775
1571,1775
149,1776
639,1776
871,1776
1331,1776
1445,1776
1509,1777
52,1778
1144,1778
421,1779
1756,1779
1762,1779
289,1780
357,1782
938,1782
1297,1782
577,1784
643,1785
1107,1786
1320,1786
135,1788
1147,1788
1172,1788
856,1790
449,1793
659,1793
785,1793
141,1794
626,1794
1656,1794
1726,1794
0,1795
1334,1796
1399,1796
879,1797
1540,1797
360,1799
697,1799
338,1800
387,1800
514,1801
1381,1801
595,1802
1549,1802
69,1803
166,1803
151,1804
394,1804
1509,1804
1544,1804
105,1805
124,1805
153,1805
48,1807
474,1807
687,1807
1679,1807
904,1808
1171,1808
237,1809
122,1810
659,1810
833,1810
1497,1811
1747,1811
1321,1812
1409,1812
1312,1813
1675,1813
269,1814
992,1814
646,1815
459,1816
1553,1816
427,1817
1145,1817
1707,1817
1327,1818
300,1819
895,1819
1266,1819
1604,1819
530,1820
997,1820
1667,1820
765,1821
806,1821
351,1822
971,1822
1508,1822
665,1823
1105,1823
1438,1824
1794,1824
127,1825
279,1825
1514,1825
1156,1826
1319,1826
1633,1826
380,1827
694,1827
1563,1827
144,1828
607,1828
1803,1828
1634,1829
1038,1830
1194,1830
478,1831
766,1831
1225,1831
472,1832
578,1832
1297,1834
1658,1834
668,1835
1174,1835
333,1836
1142,1836
1341,1836
1731,1837
439,1839
251,1840
1000,1840
1670,1840
470,1841
307,1842
316,1842
976,1842
1464,1842
1470,1842
375,1843
1577,1843
1450,1844
1431,1845
330,1846
343,1846
400,1846
1602,1846
1162,1847
1354,1847
1670,1847
1782,1847
1811,1847
791,1848
1398,1848
1456,1848
940,1849
125,1850
136,1850
107,1851
1195,1851
266,1852
519,1852
975,1852
1041,1853
265,1854
1479,1854
1818,1855
5,1856
948,1857
1253,1857
1518,1858
411,1859
40,1860
452,1860
626,1860
1286,1860
63,1861
129,1861
127,1862
688,1862
847,1862
1356,1862
466,1863
1513,1863
726,1864
892,1865
1724,1865
1753,1865
1106,1866
1826,1867
1851,1867
901,1868
1215,1869
1833,1869
125,1870
566,1870
593,1870
1435,1870
1792,1870
103,1872
628,1872
819,1872
1337,1872
473,1873
1210,1873
1512,1873
1739,1873
1824,1873
27,1874
649,1874
731,1875
1208,1875
1799,1875
137,1876
1198,1877
315,1878
957,1878
1016,1878
1301,1878
1531,1878
1589,1878
66,1879
1371,1879
1586,1879
774,1882
1076,1882
1837,1883
429,1885
687,1885
1032,1885
1750,1885
1335,1886
1483,1886
584,1887
50,1888
1592,1888
482,1889
988,1889
259,1892
63,1893
58,1894
65,1894
705,1894
841,1894
1807,1894
162,1895
784,1895
1410,1895
838,1896
1115,1896
174,1897
1124,1897
1607,1897
1324,1898
1686,1898
508,1899
804,1899
1448,1899
1478,1899
1574,1899
234,1900
1406,1900
874,1901
1072,1902
1886,1902
332,1903
527,1903
908,1903
1430,1903
1601,1903
528,1905
650,1905
359,1906
765,1906
662,1907
1201,1907
561,1908
629,1908
879,1909
1122,1909
1227,1910
1656,1910
1835,1910
247,1912
376,1912
650,1912
1495,1912
1031,1913
1033,1913
168,1914
1339,1914
1752,1914
1808,1914
433,1915
594,1915
803,1915
1282,1915
1638,1915
736,1916
776,1916
300,1917
1175,1918
1647,1918
1049,1919
667,1920
1069,1920
1232,1920
991,1921
1237,1922
1641,1922
130,1923
982,1923
1432,1924
1466,1924
1834,1924
717,1925
881,1926
1107,1926
28,1927
113,1927
378,1928
473,1928
1696,1928
1320,1929
1552,1929
2,1930
402,1930
1239,1930
1686,1930
234,1931
766,1932
1263,1932
1459,1932
1596,1932
66,1933
164,1933
624,1933
962,1933
1316,1933
552,1934
601,1934
1078,1934
1084,1936
1093,1936
1500,1936
1631,1936
410,1937
719,1937
1755,1937
936,1938
1147,1938
1154,1938
148,1939
258,1939
630,1939
399,1940
1380,1940
1395,1940
82,1942
421,1942
625,1943
1044,1943
1167,1943
1295,1943
1468,1943
1756,1943
823,1944
1835,1944
1880,1944
250,1945
1461,1945
582,1946
723,1947
1508,1947
274,1948
529,1949
1817,1949
1143,1950
1350,1950
1373,1950
1422,1950
1787,1950
1256,1951
251,1952
632,1952
1363,1952
1943,1952
788,1953
1503,1953
1709,1953
1802,1953
275,1954
901,1954
1115,1954
1137,1955
941,1957
1448,1958
1521,1958
1558,1959
611,1960
815,1960
405,1961
771,1961
1740,1961
262,1962
1924,1962
25,1963
865,1963
965,1963
237,1964
1373,1964
221,1965
410,1965
917,1965
1495,1965
134,1966
931,1966
1710,1966
968,1967
1298,1967
260,1969
1022,1969
860,1970
1356,1970
1403,1970
1719,1970
1878,1970
1327,1971
290,1972
958,1972
339,1973
1016,1973
1752,1973
596,1976
928,1976
1212,1976
1760,1976
183,1977
1030,1977
349,1978
510,1978
534,1978
245,1979
649,1979
231,1980
825,1980
1885,1980
1100,1981
1126,1981
1848,1981
1888,1981
580,1982
1518,1982
631,1983
1133,1983
1627,1984
1874,1984
108,1985
241,1985
1211,1985
1852,1985
236,1986
232,1987
233,1987
239,1987
109,1988
341,1988
662,1988
1188,1988
1302,1988
1624,1988
1914,1988
61,1989
1053,1989
1771,1989
632,1990
1654,1990
1453,1991
1523,1991
1831,1991
1295,1993
1978,1993
384,1994
1022,1994
1198,1994
1021,1995
510,1997
591,1997
1428,1997
20,1998
1501,1998
1590,1998
1151,2000
1088,2001
1397,2001
413,2002
1123,2002
224,2003
587,2003
976,2003
1107,2003
330,2004
761,2005
1125,2005
1353,2005
1079,2006
475,2007
523,2007
955,2007
957,2007
159,2009
166,2009
719,2009
1452,2009
164,2010
726,2010
933,2010
1150,2011
1857,2011
1986,2011
615,2012
1361,2012
1516,2012
839,2013
1785,2013
246,2014
557,2014
826,2014
948,2014
1559,2014
1696,2015
1015,2016
201,2017
1968,2017
562,2018
1093,2018
1157,2018
1751,2018
878,2019
951,2019
1922,2019
1669,2020
88,2021
161,2021
654,2021
1581,2021
9,2023
62,2023
425,2023
355,2024
754,2024
1558,2024
149,2025
1056,2025
1100,2025
278,2026
1769,2026
503,2027
961,2027
1259,2027
165,2028
1777,2028
1615,2029
198,2030
814,2030
1900,2030
264,2031
1327,2031
1049,2034
1843,2034
388,2035
1303,2035
1965,2035
2030,2036
2012,2037
876,2038
48,2039
452,2039
1542,2039
974,2040
1590,2040
650,2041
520,2042
565,2043
1088,2043
1556,2043
84,2044
211,2045
1147,2045
1480,2045
1821,2045
771,2046
1370,2046
1182,2047
477,2048
901,2048
1038,2049
224,2050
1805,2050
166,2051
1359,2051
2037,2051
495,2052
1521,2052
739,2053
1574,2053
1454,2054
1509,2054
1905,2054
1968,2054
286,2055
1626,2055
440,2056
2017,2056
925,2058
1525,2058
112,2059
331,2059
518,2059
854,2059
1122,2059
1325,2059
106,2060
1684,2060
16,2061
199,2061
1468,2061
464,2062
969,2062
1397,2062
741,2063
1906,2063
2056,2063
1270,2064
1343,2064
1756,2064
181,2065
1474,2065
1715,2065
545,2066
1584,2066
250,2067
1022,2067
1984,2067
1766,2068
774,2069
1500,2069
1729,2069
163,2070
1313,2070
1594,2070
845,2071
1640,2071
248,2072
1825,2072
812,2073
1409,2073
683,2074
143,2075
926,2075
1914,2075
1340,2076
1934,2076
33,2079
85,2080
115,2080
435,2080
625,2080
1336,2080
321,2081
1775,2081
2044,2081
454,2082
674,2082
1088,2082
472,2084
684,2084
1097,2084
1178,2084
1020,2085
1181,2085
492,2086
879,2086
1092,2086
1311,2086
1821,2087
1126,2088
1941,2088
699,2089
1370,2089
2054,2089
1508,2090
1111,2091
1942,2091
193,2092
1031,2092
562,2093
1556,2093
1530,2094
1706,2094
1962,2095
286,2096
433,2096
434,2096
451,2096
1675,2096
694,2097
1656,2097
1840,2097
694,2098
1503,2098
973,2099
1376,2099
867,2100
906,2100
1264,2100
1422,2100
1792,2100
525,2101
739,2101
891,2101
3,2103
1249,2103
1676,2103
2078,2103
591,2105
1622,2105
2099,2105
624,2106
657,2106
1204,2106
1513,2106
293,2107
1359,2107
1852,2107
1080,2108
1339,2108
1678,2108
1686,2108
204,2109
228,2110
1369,2112
2003,2112
226,2114
887,2114
1117,2114
630,2115
794,2115
1445,2115
274,2116
1238,2116
179,2117
1280,2117
1337,2117
1870,2117
1781,2118
245,2119
1190,2119
1232,2119
1294,2119
1351,2119
788,2120
123,2121
36,2122
653,2122
336,2124
1884,2124
10,2126
174,2126
780,2126
793,2126
867,2127
1,2128
1391,2128
4,2129
531,2129
1038,2129
1212,2129
1240,2129
1828,2129
1035,2130
1253,2130
1655,2130
1387,2131
873,2133
1046,2133
1419,2133
1696,2133
70,2134
603,2134
1136,2134
1388,2134
1788,2134
1979,2134
50,2135
358,2135
629,2135
1164,2135
270,2136
2123,2136
39,2137
541,2137
764,2137
991,2139
522,2140
1608,2140
1644,2140
836,2141
1224,2141
1946,2141
2072,2142
2100,2142
131,2143
1033,2143
1221,2143
286,2144
901,2144
1230,2144
130,2145
315,2145
1419,2145
543,2146
1111,2146
1154,2146
1662,2147
726,2148
1768,2148
426,2149
469,2149
294,2150
760,2150
1553,2150
1928,2151
216,2153
1115,2153
1024,2154
511,2155
2133,2155
1387,2156
1772,2156
