source,target
3377,3475
3015,3498
2435,3503
666,3508
2452,3508
3256,3509
343,3510
1901,3510
77,3516
679,3519
1428,3519
645,3520
613,3521
354,3526
91,3529
424,3534
2230,3534
1301,3535
2869,3549
949,3552
1763,3556
3301,3570
3304,3570
2424,3593
1248,3595
3324,3602
877,3603
1466,3605
1559,3607
2382,3612
1893,3634
761,3635
1709,3637
2984,3640
729,3649
52,3665
1862,3666
3397,3667
2881,3673
1071,3684
2461,3685
2975,3689
3008,3694
1570,3700
1575,3703
3592,3708
3306,3712
1545,3718
1068,3728
1946,3729
1152,3736
1289,3740
1497,3740
121,3745
3098,3747
1636,3751
3086,3755
952,3757
3653,3757
2410,3759
2944,3761
3351,3764
528,3765
3495,3765
44,3770
2852,3777
3564,3778
1150,3803
389,3807
2673,3810
1081,3811
2460,3814
658,3817
772,3822
1525,3827
1513,3828
2599,3828
3292,3830
477,3836
2826,3836
87,3842
3806,3844
1088,3849
1611,3858
2651,3858
920,3865
3863,3865
1545,3868
1567,3869
1514,3871
2205,3871
1427,3875
2820,3875
2972,3879
1208,3882
3081,3884
1032,3885
3146,3886
424,3898
656,3901
512,3903
3,3909
2223,3921
167,3922
1757,3923
1148,3929
2966,3929
3710,3939
3146,3941
826,3944
943,3953
1084,3961
2328,3961
44,3962
2450,3964
1993,3965
437,3973
190,3974
1752,3976
534,3978
3233,3978
2743,3980
3894,3986
1718,3987
1036,3988
699,3990
933,3991
2943,3992
3502,3994
1182,4001
2769,4012
2370,4015
842,4016
1410,4022
3086,4032
821,4037
2808,4037
3304,4037
1276,4050
4021,4052
3660,4058
2240,4059
2399,4059
581,4062
1822,4067
3978,4069
3345,4073
2494,4081
4048,4081
2849,4085
2365,4092
707,4095
1818,4095
4040,4101
2230,4108
983,4116
2585,4116
3978,4129
812,4136
3060,4136
2899,4137
995,4138
506,4141
3331,4144
2653,4145
1210,4151
2820,4151
1628,4152
1768,4154
1690,4159
272,4161
1556,4167
332,4171
3014,4176
2443,4177
2182,4178
3543,4179
1796,4180
788,4184
4015,4196
547,4198
854,4198
4140,4198
17,4199
3091,4202
3356,4203
672,4206
1017,4209
1493,4212
3066,4215
2054,4216
2823,4217
1118,4223
1976,4226
1670,4257
2596,4261
3076,4261
1743,4277
3080,4283
2318,4286
1137,4287
3352,4289
3941,4290
3309,4298
544,4304
225,4308
3998,4308
543,4309
3165,4316
2311,4317
4291,4319
1718,4328
3203,4331
1964,4335
2957,4344
3923,4348
4322,4348
484,4354
770,4359
1624,4359
1717,4367
3597,4368
3267,4377
790,4381
2538,4381
4124,4381
3298,4384
1124,4386
83,4392
2325,4397
910,4400
3199,4400
3541,4400
671,4402
354,4407
3687,4410
2438,4412
3005,4412
1891,4413
729,4416
2649,4417
677,4418
1552,4419
420,4422
1064,4422
1862,4422
65,4424
4002,4431
1725,4434
3106,4443
3374,4448
4375,4456
3959,4457
1730,4459
870,4463
3681,4463
4183,4463
3613,4466
299,4467
1563,4478
910,4484
622,4491
2987,4491
1464,4496
366,4505
4009,4510
3751,4512
2434,4518
204,4519
2527,4521
3351,4525
2231,4527
914,4529
1060,4533
2612,4541
1753,4542
1568,4550
2327,4550
1948,4554
1328,4561
3796,4564
165,4567
3162,4571
2660,4572
2613,4578
689,4579
2841,4582
3848,4584
1218,4587
3933,4590
3683,4591
300,4592
1868,4597
2375,4600
942,4606
1405,4614
2896,4617
2117,4618
1519,4619
2357,4625
4113,4627
2905,4634
1681,4638
286,4639
211,4641
3712,4641
1176,4644
4332,4645
1159,4647
2340,4647
4466,4650
162,4655
2739,4656
1283,4670
1690,4677
724,4692
3782,4692
1624,4697
3464,4699
1721,4700
2633,4703
466,4707
3175,4708
2270,4709
1631,4713
2000,4714
3210,4717
2016,4722
3599,4725
3002,4736
775,4738
3838,4740
4303,4742
338,4752
2856,4754
3471,4761
2696,4768
1019,4771
1859,4775
1842,4777
4397,4780
2536,4784
1632,4786
1157,4787
3287,4791
2918,4800
1315,4801
4667,4802
991,4804
2722,4805
3533,4807
3776,4808
2201,4815
3747,4820
4608,4823
3930,4825
2039,4830
3709,4833
3497,4838
1219,4839
2299,4840
4338,4841
690,4846
29,4852
3150,4852
62,4858
1535,4871
4813,4873
991,4875
347,4879
3976,4881
3879,4884
3573,4889
4025,4893
3084,4896
2617,4899
4596,4899
147,4900
2623,4906
2199,4910
4579,4911
1142,4915
4450,4925
3787,4926
740,4931
767,4933
3482,4937
839,4938
848,4940
2317,4941
3457,4941
427,4942
4538,4948
2048,4955
3771,4960
3592,4962
2476,4963
201,4977
1595,4984
4897,4987
4136,4990
4929,4990
3282,4993
556,4996
3253,4997
1542,5000
4572,5000
693,5001
1484,5007
1313,5014
4191,5015
297,5019
2140,5023
2183,5023
2757,5027
1064,5032
2209,5032
787,5035
3880,5035
2146,5036
1059,5045
2170,5045
4718,5047
768,5049
635,5050
4203,5052
110,5054
2151,5055
1048,5064
3077,5072
4051,5075
4549,5076
4343,5098
3382,5099
9,5101
2741,5102
1125,5109
2937,5112
2087,5115
1617,5123
1233,5124
1856,5126
1350,5127
2438,5130
2406,5134
3804,5136
2110,5138
3281,5138
1124,5146
2025,5147
3670,5147
1104,5150
3645,5150
4046,5150
4126,5155
3229,5166
80,5171
2361,5172
1896,5173
411,5175
1528,5177
4786,5181
565,5188
1131,5188
1642,5191
495,5192
4974,5194
2432,5195
3844,5201
1909,5204
43,5207
1270,5209
4832,5209
3038,5210
4294,5213
919,5214
2477,5217
5043,5219
1196,5231
294,5233
2204,5241
3423,5242
3482,5242
4814,5247
4875,5253
1492,5265
5112,5269
342,5270
1486,5272
289,5281
3700,5282
1024,5287
2302,5293
5135,5298
1116,5299
4778,5299
3425,5310
4371,5312
2660,5316
5159,5317
1352,5318
1742,5319
540,5320
1228,5323
564,5325
1515,5328
1626,5329
802,5334
851,5334
4150,5335
4101,5338
2913,5344
3016,5345
1376,5349
821,5350
2508,5350
3263,5355
478,5358
426,5363
2713,5365
3718,5370
5267,5374
2463,5376
5119,5377
485,5378
1755,5382
2034,5387
4751,5391
1055,5392
1345,5397
1602,5403
2251,5404
749,5406
4619,5407
3597,5411
4736,5414
3260,5417
4379,5419
3908,5420
1787,5421
4177,5423
1963,5424
4849,5425
5343,5429
1596,5431
1295,5433
1408,5440
4501,5446
2035,5448
2883,5449
4918,5457
823,5463
4429,5464
1614,5469
1367,5470
4514,5477
5402,5486
3190,5487
1570,5490
5385,5493
4113,5499
1662,5501
4227,5513
3629,5519
4568,5521
4878,5522
18,5523
4358,5524
5228,5525
507,5527
3770,5531
1228,5534
3448,5536
5282,5536
5465,5537
2810,5540
204,5544
1368,5545
5174,5545
4906,5546
481,5547
4579,5551
3908,5553
3217,5554
4439,5555
3085,5562
4918,5567
3606,5568
3886,5573
3600,5576
4202,5576
2475,5589
4853,5589
1548,5602
914,5603
2278,5605
1067,5608
5149,5609
2165,5614
1147,5622
4066,5629
1610,5631
1171,5632
2376,5635
812,5643
1383,5648
771,5649
4446,5649
2783,5661
5074,5661
577,5665
4730,5666
4323,5668
849,5669
4703,5670
1459,5673
4150,5674
1602,5678
1141,5680
1692,5681
4692,5687
1375,5689
5192,5689
5234,5704
5625,5710
2030,5713
4012,5713
1395,5714
2343,5715
3577,5716
4102,5719
1737,5723
2336,5730
4701,5733
1502,5734
5482,5740
382,5742
2935,5742
4715,5743
809,5744
1274,5744
365,5747
2248,5747
2907,5747
3074,5749
3628,5750
3045,5757
2046,5759
3299,5762
4860,5762
131,5772
3060,5774
1954,5775
2654,5779
1282,5783
2153,5783
2477,5789
4969,5791
1384,5793
4813,5796
965,5801
4453,5807
1071,5812
2751,5815
3829,5815
4502,5817
3738,5820
1615,5826
3946,5827
3918,5829
3241,5830
3175,5831
194,5834
5788,5834
204,5837
912,5837
5160,5839
1898,5842
3314,5845
2023,5855
1480,5856
4654,5859
4849,5861
3060,5862
4554,5863
4092,5865
1321,5869
4800,5870
5095,5872
3539,5875
4404,5876
4873,5880
2669,5881
5353,5881
2463,5882
2957,5882
5407,5882
2690,5891
1383,5892
3941,5897
2292,5901
2502,5905
2814,5907
4387,5907
1997,5915
4662,5916
3066,5923
1071,5934
5386,5934
5641,5934
2342,5935
2425,5936
2912,5938
234,5942
4062,5943
42,5948
3168,5952
4164,5957
2180,5959
879,5968
136,5972
3913,5976
2613,5978
2097,5979
3362,5979
4415,5979
1015,5982
1947,5982
4003,5985
2442,5988
4315,5990
2586,5995
196,5996
320,5998
5239,5998
4543,6001
515,6010
4238,6014
3116,6018
5581,6020
1193,6029
1071,6031
4599,6043
4939,6052
2687,6053
1028,6056
2664,6061
730,6064
2013,6066
2911,6070
3525,6073
513,6075
712,6076
2443,6076
4640,6077
5312,6078
158,6079
253,6085
3836,6086
3614,6088
3546,6091
1767,6092
1782,6094
3134,6097
1196,6101
5626,6104
98,6105
1045,6106
2360,6109
5553,6109
88,6111
5952,6114
576,6123
5596,6128
3269,6130
4451,6134
2489,6136
3746,6149
4126,6149
3663,6150
4510,6150
2050,6152
4818,6153
2311,6155
4452,6164
5114,6167
4039,6169
4152,6169
1618,6170
4527,6173
711,6175
716,6179
4622,6186
2211,6193
4076,6194
2730,6195
1290,6197
6017,6199
6021,6200
2378,6202
1100,6204
2257,6205
5731,6207
2902,6211
554,6213
4956,6214
4984,6216
3285,6217
2343,6232
4923,6238
1553,6241
2739,6243
1559,6246
5705,6250
965,6251
6206,6251
3627,6252
2562,6254
3084,6258
5985,6259
2598,6263
5222,6266
4698,6269
626,6270
6187,6277
4536,6278
1555,6281
2501,6286
99,6288
4298,6290
3744,6291
3756,6293
4501,6296
3815,6300
2706,6301
709,6305
720,6316
4021,6318
1678,6320
3039,6321
176,6324
624,6330
705,6331
3817,6331
2623,6332
872,6334
1555,6335
187,6339
374,6340
1298,6340
951,6349
5724,6349
2597,6352
4457,6359
2296,6360
2351,6361
2863,6363
2883,6364
1280,6366
4793,6367
6249,6371
2843,6375
4086,6376
718,6385
2647,6386
4297,6386
343,6389
6265,6390
2835,6392
4055,6395
6361,6395
2471,6396
1240,6397
3553,6398
1560,6400
5058,6400
1680,6403
5513,6405
1032,6406
4435,6408
4865,6410
1099,6413
2485,6414
3315,6416
5071,6416
3598,6417
515,6419
2350,6420
3929,6426
5576,6427
20,6428
1814,6435
1745,6436
3203,6436
4644,6443
3304,6445
1557,6449
6172,6452
1943,6453
5148,6456
6332,6457
1704,6459
3483,6464
824,6466
4281,6470
470,6473
1421,6476
1467,6478
4041,6485
3728,6487
2538,6488
1131,6489
1281,6498
5096,6499
298,6500
1610,6504
6182,6506
6495,6507
3212,6514
3535,6516
2084,6518
4039,6520
5920,6522
864,6524
3878,6524
2561,6525
4478,6529
4754,6530
1889,6532
5317,6532
6109,6533
2805,6540
6289,6540
1603,6541
6147,6542
2057,6547
4519,6547
1314,6549
626,6551
4318,6554
6287,6555
925,6564
4814,6566
819,6567
4785,6567
5758,6567
5080,6568
2043,6569
47,6570
757,6576
2986,6577
3529,6579
6000,6581
4305,6583
556,6588
4984,6595
1979,6596
301,6597
4636,6601
444,6602
3043,6604
5920,6606
5934,6612
4586,6620
2290,6624
4171,6629
3626,6633
6064,6633
1351,6635
3604,6647
4987,6648
5115,6649
6575,6654
1972,6655
2826,6659
4309,6660
329,6662
2754,6663
1709,6665
5456,6668
2239,6670
5077,6671
3819,6672
1854,6673
4020,6673
3392,6674
2026,6675
6178,6675
996,6680
2628,6682
2596,6683
4455,6683
6250,6683
2487,6684
5014,6684
5392,6688
5677,6688
2003,6691
5017,6695
3135,6700
3748,6705
5090,6707
2126,6708
764,6710
3112,6710
2067,6711
2373,6714
338,6717
5891,6725
303,6726
6007,6727
3844,6729
1613,6735
2265,6736
3696,6737
274,6738
1639,6740
4171,6740
2752,6742
6602,6742
3503,6746
1192,6747
1770,6761
253,6770
1843,6772
2292,6776
2700,6780
6273,6780
5096,6781
5453,6782
1367,6784
3766,6785
2812,6787
4126,6787
6054,6788
1682,6789
5504,6792
5697,6797
163,6801
2088,6803
60,6804
1570,6812
1301,6816
3157,6818
1452,6821
4464,6822
725,6824
143,6826
735,6827
1235,6828
289,6832
1477,6835
720,6839
5067,6839
2870,6840
1720,6843
3891,6847
6156,6851
4133,6852
3848,6853
282,6856
1694,6859
509,6860
522,6863
3640,6866
5711,6866
4450,6868
4795,6870
204,6873
6838,6880
398,6882
2868,6885
3177,6885
3121,6886
3442,6890
197,6894
319,6897
898,6899
2988,6901
5045,6903
3427,6906
4186,6908
4694,6913
188,6915
3833,6915
3743,6916
5161,6916
3805,6924
4816,6924
5014,6930
634,6932
1961,6934
479,6935
455,6936
852,6937
1555,6938
1978,6939
6767,6945
6730,6946
892,6947
3560,6948
6470,6949
6133,6951
2660,6953
1435,6955
419,6956
5054,6961
4560,6963
2674,6964
5298,6964
4464,6966
6038,6966
4084,6967
3798,6968
4640,6968
1192,6973
1746,6976
5665,6976
2382,6977
2146,6979
2854,6980
5420,6981
1202,6983
3450,6984
6249,6985
4047,6987
2540,6992
100,6993
5973,6994
6888,6997
575,7000
4325,7003
5688,7003
6204,7003
2082,7005
5644,7010
5943,7012
2309,7013
3739,7014
6610,7020
1865,7030
71,7031
1188,7035
4263,7036
6287,7037
3380,7039
5149,7039
2090,7043
3611,7046
3648,7049
178,7050
3401,7055
6909,7057
4373,7058
6656,7058
1934,7061
6697,7062
1483,7065
3154,7066
4890,7067
6066,7068
99,7071
4283,7075
4027,7077
13,7081
2201,7081
3123,7081
4976,7081
5621,7081
4947,7086
1031,7091
2085,7093
665,7098
320,7100
3994,7101
6409,7105
4166,7107
2587,7109
2490,7118
6274,7119
172,7121
2897,7123
639,7125
5752,7132
3571,7133
994,7134
3491,7134
5082,7137
325,7138
1101,7145
1230,7145
3716,7149
3231,7150
3052,7153
7103,7155
2984,7162
284,7165
2010,7167
1131,7171
5853,7173
4416,7174
6058,7174
2050,7175
2161,7175
2279,7180
2054,7182
3005,7185
672,7202
1677,7202
6095,7204
1638,7205
3016,7208
123,7214
1082,7214
6021,7214
6055,7214
6159,7214
7185,7214
681,7220
5476,7222
5275,7224
5039,7228
5182,7232
6449,7236
4899,7239
5469,7240
2198,7241
3513,7242
5477,7243
3431,7247
6657,7247
6457,7250
5780,7253
6504,7255
6110,7257
1541,7260
5803,7264
957,7266
2186,7272
676,7275
4111,7283
3812,7292
6957,7293
566,7294
6488,7296
1599,7297
6263,7297
1860,7299
6265,7304
2511,7306
4886,7307
2444,7308
3639,7317
3882,7320
4351,7320
3424,7322
4913,7323
1322,7324
2722,7324
3507,7330
1524,7331
936,7333
2119,7335
4459,7335
5540,7340
1441,7341
2991,7341
933,7347
1830,7350
5325,7358
1433,7359
2221,7359
6408,7359
5372,7362
4618,7364
295,7365
4435,7366
9,7373
928,7377
981,7379
1175,7385
1857,7385
5017,7388
6751,7389
5505,7391
4829,7392
3602,7394
774,7398
6883,7401
4268,7409
2879,7410
4134,7412
6273,7413
3334,7418
4218,7422
1916,7427
1333,7428
3780,7430
2559,7432
1241,7434
7386,7434
2008,7435
7433,7435
1741,7436
4927,7439
6595,7441
4679,7443
3500,7444
519,7445
1611,7445
6447,7451
5832,7453
5995,7458
4521,7460
6589,7463
1003,7465
2409,7471
2164,7472
1181,7473
3959,7474
3037,7478
3742,7479
3709,7489
6535,7491
4046,7492
3533,7497
2442,7498
4601,7499
6196,7504
7322,7509
5185,7511
5852,7518
2728,7519
3496,7519
34,7520
318,7523
2305,7523
6454,7524
620,7526
5031,7527
908,7534
7110,7534
5623,7536
3775,7539
3683,7540
1365,7543
5860,7543
6524,7545
132,7546
7362,7546
1066,7549
2206,7551
3556,7557
7114,7569
2477,7571
3265,7571
1323,7573
4058,7575
2733,7577
26,7578
2347,7579
3091,7579
7045,7580
3557,7581
3477,7584
1429,7588
730,7593
2030,7597
623,7602
2210,7604
3908,7607
6723,7616
1657,7629
7263,7630
5170,7631
7168,7634
5526,7635
3138,7638
6519,7640
384,7643
3626,7643
7549,7645
1253,7654
3534,7663
6013,7664
1304,7667
428,7668
253,7674
5761,7677
841,7681
2877,7682
4132,7684
4200,7684
198,7687
4859,7687
1173,7690
4867,7690
7513,7695
5201,7696
6267,7696
1116,7700
6844,7700
6799,7701
5598,7702
5202,7706
5028,7707
5844,7715
7285,7716
7270,7728
6591,7736
1441,7737
865,7738
5865,7741
2154,7749
4566,7751
5606,7751
7442,7762
2458,7763
6149,7763
3616,7769
5211,7770
2724,7771
940,7772
4970,7774
1932,7778
2276,7779
7199,7781
6248,7783
708,7784
560,7789
3988,7789
4208,7789
4368,7792
5470,7794
600,7798
6619,7798
405,7800
7511,7801
1248,7802
3517,7802
7373,7802
5855,7804
352,7808
3047,7809
7132,7810
98,7813
1893,7818
7400,7822
461,7826
1793,7827
4658,7827
7799,7829
945,7830
7030,7832
5983,7833
462,7841
4811,7842
5947,7842
1987,7844
1491,7846
2435,7848
3265,7850
6758,7850
5905,7851
533,7856
6466,7857
3067,7859
7563,7861
2197,7864
1283,7865
4295,7865
3012,7866
807,7867
4265,7867
5037,7867
6658,7868
2942,7871
217,7872
7687,7875
4919,7885
5618,7886
7198,7886
5716,7892
953,7895
3346,7898
1083,7899
3546,7903
4620,7903
4602,7907
5176,7907
7139,7914
1125,7915
1006,7916
2794,7916
7107,7922
2178,7923
2364,7924
1199,7928
7785,7929
6885,7934
3686,7937
2188,7939
4870,7939
6166,7940
431,7948
2638,7948
5170,7948
1246,7953
1818,7953
3985,7954
5590,7962
6959,7962
4083,7963
431,7964
2188,7966
5857,7966
4809,7968
1781,7973
6739,7974
5211,7977
7133,7978
4452,7980
1484,7982
2264,7982
6174,7984
5174,7987
3272,7988
5099,7988
6027,7989
51,7991
2030,7992
2884,7992
6656,7998
5592,8000
2752,8003
7997,8004
3996,8005
7033,8007
1798,8009
5106,8014
1791,8015
4244,8015
6828,8015
1375,8025
4111,8026
1876,8027
3960,8027
621,8034
2751,8034
2733,8036
6521,8037
6761,8037
1913,8039
3940,8042
3438,8044
3337,8046
5582,8047
6971,8047
4908,8049
5456,8050
7230,8054
646,8055
3470,8056
6163,8059
6824,8062
768,8064
2695,8065
5999,8065
6816,8070
4067,8073
3712,8081
6458,8087
416,8089
7472,8090
7385,8099
5758,8100
1511,8101
199,8105
5136,8109
5874,8113
5260,8114
397,8117
729,8119
1822,8120
3289,8121
7525,8121
4367,8122
6114,8127
6425,8128
6637,8129
3479,8131
2002,8133
1858,8135
5251,8136
3721,8137
3848,8139
7465,8144
2750,8145
5748,8145
3196,8147
5248,8149
5714,8149
6974,8149
6737,8150
7317,8151
1233,8152
5670,8152
1628,8155
6280,8155
5578,8162
4423,8163
5256,8163
2971,8171
1106,8172
3605,8172
7763,8172
2954,8173
6812,8173
7717,8173
2349,8175
5705,8175
4250,8177
2761,8179
1554,8180
2524,8180
3126,8180
824,8183
4466,8185
7056,8186
2841,8190
7181,8191
6983,8194
1058,8196
6982,8196
4382,8201
5188,8201
2071,8205
10,8206
5618,8213
5950,8214
453,8215
366,8216
1661,8219
8061,8219
2831,8221
4392,8222
2724,8223
7971,8226
7248,8228
7056,8229
7124,8229
3611,8233
4580,8236
5882,8241
968,8245
4775,8246
3082,8249
1973,8250
2053,8255
764,8257
2729,8258
153,8260
4832,8260
4318,8268
2419,8269
7889,8271
2986,8272
119,8275
428,8278
2023,8278
7816,8281
7889,8281
4302,8283
2899,8285
3159,8285
25,8287
28,8288
5838,8289
6864,8289
6108,8290
5598,8292
6672,8292
2481,8293
6301,8296
6786,8303
5836,8304
8116,8309
4719,8310
6752,8314
1389,8317
5039,8320
5841,8322
1450,8323
5890,8324
4509,8328
7354,8335
723,8337
2349,8338
4986,8340
1721,8343
6667,8343
6820,8345
2986,8346
5910,8346
6575,8346
4668,8349
6282,8349
52,8351
4692,8354
962,8356
479,8360
1113,8361
831,8365
614,8369
6347,8369
656,8371
1120,8374
6828,8374
3174,8379
1700,8380
1177,8387
6046,8390
580,8392
1969,8393
962,8395
3953,8401
4525,8402
2726,8403
4442,8403
2501,8404
2574,8404
5548,8406
1753,8409
497,8415
3878,8415
2238,8420
5616,8420
4808,8424
5861,8433
8143,8436
3103,8439
453,8441
2462,8449
5621,8450
6939,8450
6671,8452
969,8453
7197,8455
5637,8456
2577,8459
5512,8459
2732,8460
8316,8461
6345,8463
6786,8466
2941,8469
315,8470
5958,8470
3,8474
4578,8477
6193,8477
7715,8480
1086,8482
2599,8483
4056,8484
953,8486
6516,8486
5221,8487
7826,8488
1504,8491
5125,8495
5867,8495
7309,8495
1958,8497
1041,8501
7843,8505
4207,8506
2224,8509
5236,8510
7235,8510
7573,8513
7269,8515
1641,8519
4109,8519
5568,8521
6799,8522
3901,8529
2799,8530
7126,8541
2967,8544
1838,8545
4458,8546
5305,8550
4170,8553
7261,8553
6323,8554
1780,8557
4150,8560
731,8561
5569,8561
5260,8562
8200,8563
5738,8565
6744,8565
7659,8566
6264,8568
8089,8571
7028,8574
981,8576
5609,8578
6275,8579
1590,8582
8293,8582
4239,8584
6725,8584
890,8585
8519,8586
8407,8587
6593,8591
2170,8595
7423,8595
3650,8598
6246,8598
6438,8601
4164,8602
1059,8607
3842,8608
1596,8611
540,8612
1246,8614
2382,8620
7356,8623
6740,8624
6779,8625
1325,8632
7626,8633
4039,8634
8547,8634
1798,8635
3349,8637
518,8638
5106,8642
7588,8642
5224,8647
6567,8647
4081,8653
5744,8654
5910,8655
6841,8655
7748,8656
1174,8658
4069,8658
8595,8658
4131,8659
888,8661
2625,8663
4118,8664
4108,8667
4620,8668
1464,8669
6457,8669
716,8672
6704,8673
6219,8675
5217,8676
2496,8677
603,8683
7245,8683
105,8685
192,8685
611,8686
8175,8688
787,8690
8215,8692
3772,8697
8004,8698
8247,8699
6821,8700
1991,8702
2399,8703
6998,8704
6657,8705
8536,8706
2425,8707
4211,8708
6810,8708
1675,8711
6350,8711
4776,8712
4937,8714
5930,8715
5889,8719
5990,8719
122,8721
2772,8721
4641,8728
5792,8728
7473,8728
790,8733
6334,8733
5493,8734
1180,8736
5228,8737
7044,8743
8128,8745
8162,8746
3752,8748
8702,8749
3817,8750
6260,8750
812,8751
6671,8751
3500,8752
1243,8753
7949,8756
8023,8756
2608,8759
2880,8760
8738,8761
574,8762
5191,8764
728,8765
6321,8767
8456,8770
6386,8772
2227,8774
7717,8777
4534,8781
5518,8785
1774,8790
4543,8796
2066,8798
5136,8800
7580,8801
3198,8802
5768,8803
8361,8803
5728,8804
6504,8806
7945,8806
4764,8807
3295,8813
5389,8814
1661,8816
4796,8820
8412,8823
5286,8830
3717,8834
6191,8835
4388,8836
7737,8836
1566,8841
1940,8841
6328,8841
6796,8841
5270,8843
910,8844
1209,8844
8056,8846
4497,8847
6232,8850
2505,8853
2234,8857
3727,8858
1156,8862
3427,8865
8371,8867
4656,8872
1099,8873
1698,8873
4332,8877
7609,8877
2031,8882
4451,8883
5009,8886
3211,8890
5132,8890
1129,8892
8449,8895
3693,8897
220,8898
5413,8901
8787,8901
1079,8903
615,8906
3949,8908
3854,8912
6000,8916
3216,8919
3479,8921
908,8923
3686,8923
3492,8925
1835,8928
5652,8928
1979,8929
1812,8932
5460,8932
872,8934
1546,8936
5340,8936
8706,8936
2786,8937
2305,8938
1290,8942
6231,8942
8287,8945
8928,8945
7224,8946
5163,8949
3362,8955
1541,8963
3209,8967
1502,8969
8401,8970
4597,8973
6346,8981
6634,8982
7920,8982
5651,8984
4783,8985
3530,8990
